timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733359417431,1655,GET Request,200,,Teste de Carga e Desempenho 1-646,text,true,,1096219,124,980,980,http://localhost:8080/usuarios,1649,0,1
1733359417430,1660,GET Request,200,,Teste de Carga e Desempenho 1-643,text,true,,1096165,124,980,980,http://localhost:8080/usuarios,1651,0,1
1733359417445,1645,POST Request,200,,Teste de Carga e Desempenho 1-145,text,true,,226,296,980,980,http://localhost:8080/usuarios,1645,0,0
1733359417434,1657,GET Request,200,,Teste de Carga e Desempenho 1-648,text,true,,1096219,124,980,980,http://localhost:8080/usuarios,1649,0,1
1733359417433,1659,GET Request,200,,Teste de Carga e Desempenho 1-647,text,true,,1096219,124,980,980,http://localhost:8080/usuarios,1650,0,1
1733359417436,1657,GET Request,200,,Teste de Carga e Desempenho 1-650,text,true,,1096219,124,980,980,http://localhost:8080/usuarios,1649,0,1
1733359417434,1660,GET Request,200,,Teste de Carga e Desempenho 1-649,text,true,,1096219,124,980,980,http://localhost:8080/usuarios,1651,0,1
1733359417436,1659,GET Request,200,,Teste de Carga e Desempenho 1-651,text,true,,1096219,124,980,980,http://localhost:8080/usuarios,1649,0,1
1733359417441,1672,GET Request,200,,Teste de Carga e Desempenho 1-653,text,true,,1096273,124,980,980,http://localhost:8080/usuarios,1655,0,1
1733359417451,1663,PUT Request,200,,Teste de Carga e Desempenho 1-18,text,true,,225,263,980,980,http://localhost:8080/usuarios/1,1663,0,0
1733359417452,1663,POST Request,200,,Teste de Carga e Desempenho 1-144,text,true,,226,296,979,979,http://localhost:8080/usuarios,1663,0,0
1733359417296,1820,GET Request,200,,Teste de Carga e Desempenho 1-510,text,true,,1096273,124,979,979,http://localhost:8080/usuarios,1813,0,1
1733359417440,1678,GET Request,200,,Teste de Carga e Desempenho 1-654,text,true,,1096273,124,979,979,http://localhost:8080/usuarios,1670,0,1
1733359417443,1681,GET Request,200,,Teste de Carga e Desempenho 1-655,text,true,,1096327,124,979,979,http://localhost:8080/usuarios,1673,0,1
1733359417444,1681,GET Request,200,,Teste de Carga e Desempenho 1-659,text,true,,1096327,124,979,979,http://localhost:8080/usuarios,1674,0,1
1733359417456,1671,PUT Request,200,,Teste de Carga e Desempenho 1-22,text,true,,225,263,979,979,http://localhost:8080/usuarios/1,1671,0,0
1733359417457,1670,POST Request,200,,Teste de Carga e Desempenho 1-147,text,true,,226,296,979,979,http://localhost:8080/usuarios,1670,0,0
1733359417447,1681,GET Request,200,,Teste de Carga e Desempenho 1-656,text,true,,1096381,124,978,978,http://localhost:8080/usuarios,1673,0,1
1733359417444,1685,GET Request,200,,Teste de Carga e Desempenho 1-657,text,true,,1096327,124,978,978,http://localhost:8080/usuarios,1677,0,1
1733359417607,1522,POST Request,200,,Teste de Carga e Desempenho 1-178,text,true,,226,296,978,978,http://localhost:8080/usuarios,1522,0,0
1733359417446,1683,GET Request,200,,Teste de Carga e Desempenho 1-658,text,true,,1096381,124,978,978,http://localhost:8080/usuarios,1674,0,1
1733359417459,1670,POST Request,200,,Teste de Carga e Desempenho 1-146,text,true,,226,296,978,978,http://localhost:8080/usuarios,1670,0,0
1733359417460,1670,POST Request,200,,Teste de Carga e Desempenho 1-149,text,true,,226,296,978,978,http://localhost:8080/usuarios,1670,0,0
1733359417447,1684,GET Request,200,,Teste de Carga e Desempenho 1-661,text,true,,1096381,124,978,978,http://localhost:8080/usuarios,1675,0,1
1733359417447,1685,GET Request,200,,Teste de Carga e Desempenho 1-660,text,true,,1096381,124,978,978,http://localhost:8080/usuarios,1676,0,1
1733359417461,1676,POST Request,200,,Teste de Carga e Desempenho 1-150,text,true,,226,296,978,978,http://localhost:8080/usuarios,1676,0,0
1733359417450,1688,GET Request,200,,Teste de Carga e Desempenho 1-662,text,true,,1096381,124,978,978,http://localhost:8080/usuarios,1681,0,1
1733359417453,1689,GET Request,200,,Teste de Carga e Desempenho 1-663,text,true,,1096435,124,978,978,http://localhost:8080/usuarios,1682,0,1
1733359417454,1689,GET Request,200,,Teste de Carga e Desempenho 1-664,text,true,,1096435,124,978,978,http://localhost:8080/usuarios,1682,0,1
1733359417454,1692,GET Request,200,,Teste de Carga e Desempenho 1-667,text,true,,1096435,124,978,978,http://localhost:8080/usuarios,1686,0,1
1733359417310,1839,GET Request,200,,Teste de Carga e Desempenho 1-524,text,true,,1096435,124,978,978,http://localhost:8080/usuarios,1832,0,1
1733359417456,1698,GET Request,200,,Teste de Carga e Desempenho 1-666,text,true,,1096435,124,978,978,http://localhost:8080/usuarios,1691,0,1
1733359417457,1699,GET Request,200,,Teste de Carga e Desempenho 1-669,text,true,,1096435,124,978,978,http://localhost:8080/usuarios,1691,0,1
1733359417460,1698,GET Request,200,,Teste de Carga e Desempenho 1-675,text,true,,1096651,124,978,978,http://localhost:8080/usuarios,1691,0,1
1733359417457,1701,GET Request,200,,Teste de Carga e Desempenho 1-668,text,true,,1096489,124,978,978,http://localhost:8080/usuarios,1694,0,1
1733359417458,1701,GET Request,200,,Teste de Carga e Desempenho 1-670,text,true,,1096597,124,978,978,http://localhost:8080/usuarios,1693,0,1
1733359417462,1706,GET Request,200,,Teste de Carga e Desempenho 1-674,text,true,,1096705,124,978,978,http://localhost:8080/usuarios,1698,0,1
1733359417471,1698,GET Request,200,,Teste de Carga e Desempenho 1-678,text,true,,1096705,124,978,978,http://localhost:8080/usuarios,1692,0,1
1733359417462,1710,GET Request,200,,Teste de Carga e Desempenho 1-676,text,true,,1096705,124,978,978,http://localhost:8080/usuarios,1704,0,1
1733359417471,1704,GET Request,200,,Teste de Carga e Desempenho 1-672,text,true,,1096705,124,978,978,http://localhost:8080/usuarios,1697,0,1
1733359417471,1708,GET Request,200,,Teste de Carga e Desempenho 1-671,text,true,,1096705,124,978,978,http://localhost:8080/usuarios,1700,0,1
1733359417474,1709,POST Request,200,,Teste de Carga e Desempenho 1-151,text,true,,226,296,978,978,http://localhost:8080/usuarios,1709,0,0
1733359417471,1712,GET Request,200,,Teste de Carga e Desempenho 1-679,text,true,,1096705,124,978,978,http://localhost:8080/usuarios,1705,0,1
1733359417471,1748,GET Request,200,,Teste de Carga e Desempenho 1-684,text,true,,1096705,124,978,978,http://localhost:8080/usuarios,1710,0,1
1733359417471,1748,GET Request,200,,Teste de Carga e Desempenho 1-681,text,true,,1096705,124,978,978,http://localhost:8080/usuarios,1709,0,1
1733359417471,1748,GET Request,200,,Teste de Carga e Desempenho 1-680,text,true,,1096705,124,978,978,http://localhost:8080/usuarios,1708,0,1
1733359417471,1749,GET Request,200,,Teste de Carga e Desempenho 1-677,text,true,,1096705,124,978,978,http://localhost:8080/usuarios,1710,0,1
1733359417471,1753,GET Request,200,,Teste de Carga e Desempenho 1-683,text,true,,1096705,124,978,978,http://localhost:8080/usuarios,1749,0,1
1733359417471,1756,GET Request,200,,Teste de Carga e Desempenho 1-685,text,true,,1096705,124,978,978,http://localhost:8080/usuarios,1747,0,1
1733359417471,1757,GET Request,200,,Teste de Carga e Desempenho 1-673,text,true,,1096705,124,978,978,http://localhost:8080/usuarios,1750,0,1
1733359417483,1749,POST Request,200,,Teste de Carga e Desempenho 1-152,text,true,,226,296,978,978,http://localhost:8080/usuarios,1749,0,0
1733359417472,1761,GET Request,200,,Teste de Carga e Desempenho 1-682,text,true,,1096705,124,978,978,http://localhost:8080/usuarios,1754,0,0
1733359417472,1764,GET Request,200,,Teste de Carga e Desempenho 1-686,text,true,,1096705,124,978,978,http://localhost:8080/usuarios,1758,0,1
1733359417486,1753,POST Request,200,,Teste de Carga e Desempenho 1-155,text,true,,226,296,978,978,http://localhost:8080/usuarios,1753,0,0
1733359417475,1764,GET Request,200,,Teste de Carga e Desempenho 1-689,text,true,,1096759,124,978,978,http://localhost:8080/usuarios,1759,0,1
1733359417478,1763,GET Request,200,,Teste de Carga e Desempenho 1-692,text,true,,1096759,124,978,978,http://localhost:8080/usuarios,1757,0,1
1733359417475,1768,GET Request,200,,Teste de Carga e Desempenho 1-688,text,true,,1096759,124,978,978,http://localhost:8080/usuarios,1760,0,1
1733359417476,1768,GET Request,200,,Teste de Carga e Desempenho 1-690,text,true,,1096759,124,978,978,http://localhost:8080/usuarios,1762,0,1
1733359417476,1774,GET Request,200,,Teste de Carga e Desempenho 1-687,text,true,,1096759,124,978,978,http://localhost:8080/usuarios,1767,0,1
1733359417490,1762,PUT Request,200,,Teste de Carga e Desempenho 1-19,text,true,,225,263,978,978,http://localhost:8080/usuarios/1,1762,0,0
1733359417481,1772,GET Request,200,,Teste de Carga e Desempenho 1-693,text,true,,1096759,124,977,977,http://localhost:8080/usuarios,1766,0,1
1733359417479,1774,GET Request,200,,Teste de Carga e Desempenho 1-691,text,true,,1096759,124,977,977,http://localhost:8080/usuarios,1767,0,0
1733359417480,1778,GET Request,200,,Teste de Carga e Desempenho 1-694,text,true,,1096759,124,977,977,http://localhost:8080/usuarios,1770,0,1
1733359417491,1774,POST Request,200,,Teste de Carga e Desempenho 1-154,text,true,,226,296,977,977,http://localhost:8080/usuarios,1774,0,0
1733359417482,1784,GET Request,200,,Teste de Carga e Desempenho 1-696,text,true,,1096813,124,977,977,http://localhost:8080/usuarios,1776,0,1
1733359417484,1782,GET Request,200,,Teste de Carga e Desempenho 1-695,text,true,,1096813,124,977,977,http://localhost:8080/usuarios,1775,0,1
1733359417485,1783,GET Request,200,,Teste de Carga e Desempenho 1-698,text,true,,1096867,124,977,977,http://localhost:8080/usuarios,1777,0,1
1733359417485,1786,GET Request,200,,Teste de Carga e Desempenho 1-699,text,true,,1096867,124,977,977,http://localhost:8080/usuarios,1779,0,1
1733359417486,1787,GET Request,200,,Teste de Carga e Desempenho 1-700,text,true,,1096867,124,977,977,http://localhost:8080/usuarios,1780,0,1
1733359417486,1788,GET Request,200,,Teste de Carga e Desempenho 1-697,text,true,,1096867,124,977,977,http://localhost:8080/usuarios,1782,0,1
1733359417488,1793,GET Request,200,,Teste de Carga e Desempenho 1-702,text,true,,1096867,124,977,977,http://localhost:8080/usuarios,1786,0,1
1733359417487,1795,GET Request,200,,Teste de Carga e Desempenho 1-701,text,true,,1096867,124,977,977,http://localhost:8080/usuarios,1788,0,1
1733359417489,1797,GET Request,200,,Teste de Carga e Desempenho 1-703,text,true,,1096867,124,977,977,http://localhost:8080/usuarios,1790,0,1
1733359417490,1796,GET Request,200,,Teste de Carga e Desempenho 1-704,text,true,,1096867,124,977,977,http://localhost:8080/usuarios,1789,0,1
1733359417492,1807,GET Request,200,,Teste de Carga e Desempenho 1-705,text,true,,1096921,124,977,977,http://localhost:8080/usuarios,1799,0,1
1733359417493,1807,GET Request,200,,Teste de Carga e Desempenho 1-706,text,true,,1096921,124,977,977,http://localhost:8080/usuarios,1799,0,1
1733359417495,1806,GET Request,200,,Teste de Carga e Desempenho 1-709,text,true,,1096921,124,977,977,http://localhost:8080/usuarios,1799,0,1
1733359417493,1808,GET Request,200,,Teste de Carga e Desempenho 1-707,text,true,,1096921,124,977,977,http://localhost:8080/usuarios,1800,0,1
1733359418817,484,POST Request,200,,Teste de Carga e Desempenho 1-557,text,true,,226,296,977,977,http://localhost:8080/usuarios,484,0,0
1733359417494,1808,GET Request,200,,Teste de Carga e Desempenho 1-708,text,true,,1096921,124,977,977,http://localhost:8080/usuarios,1801,0,1
1733359417496,1808,GET Request,200,,Teste de Carga e Desempenho 1-710,text,true,,1096921,124,977,977,http://localhost:8080/usuarios,1802,0,1
1733359417498,1811,GET Request,200,,Teste de Carga e Desempenho 1-711,text,true,,1096921,124,977,977,http://localhost:8080/usuarios,1807,0,1
1733359417501,1814,GET Request,200,,Teste de Carga e Desempenho 1-713,text,true,,1096921,124,977,977,http://localhost:8080/usuarios,1807,0,1
1733359417499,1816,GET Request,200,,Teste de Carga e Desempenho 1-712,text,true,,1096921,124,977,977,http://localhost:8080/usuarios,1809,0,1
1733359417501,1815,GET Request,200,,Teste de Carga e Desempenho 1-715,text,true,,1096921,124,977,977,http://localhost:8080/usuarios,1809,0,1
1733359417501,1821,GET Request,200,,Teste de Carga e Desempenho 1-714,text,true,,1096921,124,977,977,http://localhost:8080/usuarios,1815,0,1
1733359417504,1823,GET Request,200,,Teste de Carga e Desempenho 1-718,text,true,,1096921,124,977,977,http://localhost:8080/usuarios,1816,0,1
1733359417361,1967,GET Request,200,,Teste de Carga e Desempenho 1-568,text,true,,1096921,124,977,977,http://localhost:8080/usuarios,1960,0,0
1733359417505,1824,GET Request,200,,Teste de Carga e Desempenho 1-717,text,true,,1096921,124,977,977,http://localhost:8080/usuarios,1817,0,0
1733359417506,1827,GET Request,200,,Teste de Carga e Desempenho 1-719,text,true,,1096975,124,977,977,http://localhost:8080/usuarios,1819,0,1
1733359417506,1827,GET Request,200,,Teste de Carga e Desempenho 1-720,text,true,,1096975,124,977,977,http://localhost:8080/usuarios,1822,0,1
1733359417508,1833,GET Request,200,,Teste de Carga e Desempenho 1-721,text,true,,1096975,124,977,977,http://localhost:8080/usuarios,1826,0,1
1733359417508,1834,GET Request,200,,Teste de Carga e Desempenho 1-722,text,true,,1096975,124,977,977,http://localhost:8080/usuarios,1826,0,1
1733359417510,1834,GET Request,200,,Teste de Carga e Desempenho 1-723,text,true,,1096975,124,977,977,http://localhost:8080/usuarios,1827,0,1
1733359417510,1836,GET Request,200,,Teste de Carga e Desempenho 1-724,text,true,,1096975,124,977,977,http://localhost:8080/usuarios,1829,0,1
1733359417516,1836,GET Request,200,,Teste de Carga e Desempenho 1-725,text,true,,1096975,124,977,977,http://localhost:8080/usuarios,1829,0,1
1733359417517,1839,GET Request,200,,Teste de Carga e Desempenho 1-730,text,true,,1096975,124,977,977,http://localhost:8080/usuarios,1832,0,0
1733359417517,1840,GET Request,200,,Teste de Carga e Desempenho 1-727,text,true,,1096975,124,977,977,http://localhost:8080/usuarios,1833,0,0
1733359417517,1840,GET Request,200,,Teste de Carga e Desempenho 1-726,text,true,,1096975,124,977,977,http://localhost:8080/usuarios,1833,0,0
1733359417517,1841,GET Request,200,,Teste de Carga e Desempenho 1-728,text,true,,1096975,124,977,977,http://localhost:8080/usuarios,1833,0,0
1733359417517,1843,GET Request,200,,Teste de Carga e Desempenho 1-729,text,true,,1096975,124,977,977,http://localhost:8080/usuarios,1836,0,0
1733359417526,1843,POST Request,200,,Teste de Carga e Desempenho 1-153,text,true,,226,296,977,977,http://localhost:8080/usuarios,1843,0,0
1733359417526,1844,POST Request,200,,Teste de Carga e Desempenho 1-160,text,true,,226,296,977,977,http://localhost:8080/usuarios,1844,0,0
1733359417526,1844,PUT Request,200,,Teste de Carga e Desempenho 1-25,text,true,,225,263,977,977,http://localhost:8080/usuarios/1,1844,0,0
1733359417526,1844,POST Request,200,,Teste de Carga e Desempenho 1-159,text,true,,226,296,977,977,http://localhost:8080/usuarios,1844,0,0
1733359417527,1843,POST Request,200,,Teste de Carga e Desempenho 1-162,text,true,,226,296,977,977,http://localhost:8080/usuarios,1843,0,0
1733359417527,1843,POST Request,200,,Teste de Carga e Desempenho 1-156,text,true,,226,296,976,976,http://localhost:8080/usuarios,1843,0,0
1733359417527,1843,POST Request,200,,Teste de Carga e Desempenho 1-161,text,true,,226,296,976,976,http://localhost:8080/usuarios,1843,0,0
1733359417527,1843,POST Request,200,,Teste de Carga e Desempenho 1-157,text,true,,226,296,976,976,http://localhost:8080/usuarios,1843,0,0
1733359417527,1843,POST Request,200,,Teste de Carga e Desempenho 1-158,text,true,,226,296,976,976,http://localhost:8080/usuarios,1843,0,0
1733359417527,1843,POST Request,200,,Teste de Carga e Desempenho 1-163,text,true,,226,296,976,976,http://localhost:8080/usuarios,1843,0,0
1733359417527,1843,PUT Request,200,,Teste de Carga e Desempenho 1-23,text,true,,225,263,976,976,http://localhost:8080/usuarios/1,1843,0,0
1733359417528,1843,PUT Request,200,,Teste de Carga e Desempenho 1-21,text,true,,225,263,975,975,http://localhost:8080/usuarios/1,1843,0,0
1733359417517,1854,GET Request,200,,Teste de Carga e Desempenho 1-731,text,true,,1096975,124,975,975,http://localhost:8080/usuarios,1846,0,1
1733359417519,1852,GET Request,200,,Teste de Carga e Desempenho 1-732,text,true,,1096975,124,974,974,http://localhost:8080/usuarios,1844,0,1
1733359417519,1853,GET Request,200,,Teste de Carga e Desempenho 1-733,text,true,,1096975,124,974,974,http://localhost:8080/usuarios,1845,0,1
1733359417530,1845,POST Request,200,,Teste de Carga e Desempenho 1-165,text,true,,226,296,974,974,http://localhost:8080/usuarios,1845,0,0
1733359417520,1856,GET Request,200,,Teste de Carga e Desempenho 1-734,text,true,,1096975,124,974,974,http://localhost:8080/usuarios,1848,0,1
1733359417521,1859,GET Request,200,,Teste de Carga e Desempenho 1-736,text,true,,1096975,124,974,974,http://localhost:8080/usuarios,1850,0,1
1733359417522,1860,GET Request,200,,Teste de Carga e Desempenho 1-737,text,true,,1096975,124,974,974,http://localhost:8080/usuarios,1852,0,1
1733359417524,1874,GET Request,200,,Teste de Carga e Desempenho 1-738,text,true,,1096975,124,974,974,http://localhost:8080/usuarios,1853,0,1
1733359417521,1878,GET Request,200,,Teste de Carga e Desempenho 1-735,text,true,,1096975,124,974,974,http://localhost:8080/usuarios,1857,0,1
1733359417525,1875,GET Request,200,,Teste de Carga e Desempenho 1-740,text,true,,1096975,124,974,974,http://localhost:8080/usuarios,1853,0,1
1733359417525,1876,GET Request,200,,Teste de Carga e Desempenho 1-739,text,true,,1096975,124,974,974,http://localhost:8080/usuarios,1854,0,1
1733359417677,1740,GET Request,200,,Teste de Carga e Desempenho 1-891,text,true,,1097461,124,974,974,http://localhost:8080/usuarios,1733,0,0
1733359417526,1891,GET Request,200,,Teste de Carga e Desempenho 1-741,text,true,,1097461,124,974,974,http://localhost:8080/usuarios,1882,0,1
1733359417676,1742,GET Request,200,,Teste de Carga e Desempenho 1-890,text,true,,1097461,124,974,974,http://localhost:8080/usuarios,1733,0,0
1733359417529,1892,GET Request,200,,Teste de Carga e Desempenho 1-744,text,true,,1097515,124,974,974,http://localhost:8080/usuarios,1883,0,1
1733359417542,1880,POST Request,200,,Teste de Carga e Desempenho 1-167,text,true,,226,296,974,974,http://localhost:8080/usuarios,1880,0,0
1733359417532,1891,GET Request,200,,Teste de Carga e Desempenho 1-746,text,true,,1097515,124,974,974,http://localhost:8080/usuarios,1881,0,1
1733359417543,1884,POST Request,200,,Teste de Carga e Desempenho 1-164,text,true,,226,296,974,974,http://localhost:8080/usuarios,1884,0,0
1733359417543,1884,POST Request,200,,Teste de Carga e Desempenho 1-168,text,true,,226,296,974,974,http://localhost:8080/usuarios,1884,0,0
1733359417532,1897,GET Request,200,,Teste de Carga e Desempenho 1-745,text,true,,1097515,124,974,974,http://localhost:8080/usuarios,1888,0,1
1733359417536,1894,GET Request,200,,Teste de Carga e Desempenho 1-748,text,true,,1097515,124,974,974,http://localhost:8080/usuarios,1885,0,1
1733359417545,1886,PUT Request,200,,Teste de Carga e Desempenho 1-24,text,true,,225,263,974,974,http://localhost:8080/usuarios/1,1886,0,0
1733359417534,1897,GET Request,200,,Teste de Carga e Desempenho 1-747,text,true,,1097515,124,974,974,http://localhost:8080/usuarios,1886,0,1
1733359417545,1886,POST Request,200,,Teste de Carga e Desempenho 1-166,text,true,,226,296,973,973,http://localhost:8080/usuarios,1886,0,0
1733359417536,1896,GET Request,200,,Teste de Carga e Desempenho 1-750,text,true,,1097515,124,973,973,http://localhost:8080/usuarios,1886,0,1
1733359417683,1750,GET Request,200,,Teste de Carga e Desempenho 1-896,text,true,,1097515,124,973,973,http://localhost:8080/usuarios,1740,0,0
1733359417547,1902,POST Request,200,,Teste de Carga e Desempenho 1-169,text,true,,226,296,973,973,http://localhost:8080/usuarios,1902,0,0
1733359417546,1903,POST Request,200,,Teste de Carga e Desempenho 1-170,text,true,,226,296,973,973,http://localhost:8080/usuarios,1903,0,0
1733359417549,1900,POST Request,200,,Teste de Carga e Desempenho 1-172,text,true,,226,296,973,973,http://localhost:8080/usuarios,1900,0,0
1733359417536,1913,GET Request,200,,Teste de Carga e Desempenho 1-751,text,true,,1097515,124,973,973,http://localhost:8080/usuarios,1906,0,1
1733359417540,1910,GET Request,200,,Teste de Carga e Desempenho 1-753,text,true,,1097515,124,973,973,http://localhost:8080/usuarios,1902,0,1
1733359417537,1914,GET Request,200,,Teste de Carga e Desempenho 1-752,text,true,,1097515,124,973,973,http://localhost:8080/usuarios,1905,0,1
1733359417540,1912,GET Request,200,,Teste de Carga e Desempenho 1-754,text,true,,1097515,124,973,973,http://localhost:8080/usuarios,1903,0,1
1733359417544,1910,GET Request,200,,Teste de Carga e Desempenho 1-758,text,true,,1097677,124,973,973,http://localhost:8080/usuarios,1901,0,0
1733359417541,1914,GET Request,200,,Teste de Carga e Desempenho 1-755,text,true,,1097569,124,973,973,http://localhost:8080/usuarios,1905,0,1
1733359417544,1915,GET Request,200,,Teste de Carga e Desempenho 1-757,text,true,,1097677,124,973,973,http://localhost:8080/usuarios,1907,0,0
1733359417545,1915,GET Request,200,,Teste de Carga e Desempenho 1-760,text,true,,1097677,124,973,973,http://localhost:8080/usuarios,1907,0,1
1733359417545,1916,GET Request,200,,Teste de Carga e Desempenho 1-759,text,true,,1097731,124,973,973,http://localhost:8080/usuarios,1908,0,1
1733359417543,1918,GET Request,200,,Teste de Carga e Desempenho 1-756,text,true,,1097677,124,973,973,http://localhost:8080/usuarios,1909,0,1
1733359417549,1922,GET Request,200,,Teste de Carga e Desempenho 1-763,text,true,,1097893,124,973,973,http://localhost:8080/usuarios,1916,0,1
1733359417547,1926,GET Request,200,,Teste de Carga e Desempenho 1-762,text,true,,1097893,124,973,973,http://localhost:8080/usuarios,1918,0,1
1733359417549,1924,GET Request,200,,Teste de Carga e Desempenho 1-764,text,true,,1097893,124,973,973,http://localhost:8080/usuarios,1916,0,1
1733359417546,1928,GET Request,200,,Teste de Carga e Desempenho 1-761,text,true,,1097893,124,973,973,http://localhost:8080/usuarios,1920,0,1
1733359417568,1908,POST Request,200,,Teste de Carga e Desempenho 1-173,text,true,,226,296,973,973,http://localhost:8080/usuarios,1908,0,0
1733359417568,1908,POST Request,200,,Teste de Carga e Desempenho 1-171,text,true,,226,296,973,973,http://localhost:8080/usuarios,1908,0,0
1733359417551,1926,GET Request,200,,Teste de Carga e Desempenho 1-765,text,true,,1097893,124,973,973,http://localhost:8080/usuarios,1918,0,1
1733359417553,1928,GET Request,200,,Teste de Carga e Desempenho 1-767,text,true,,1097893,124,973,973,http://localhost:8080/usuarios,1920,0,0
1733359417551,1930,GET Request,200,,Teste de Carga e Desempenho 1-766,text,true,,1097893,124,973,973,http://localhost:8080/usuarios,1921,0,1
1733359417554,1929,GET Request,200,,Teste de Carga e Desempenho 1-769,text,true,,1097893,124,973,973,http://localhost:8080/usuarios,1921,0,1
1733359417554,1930,GET Request,200,,Teste de Carga e Desempenho 1-768,text,true,,1097893,124,973,973,http://localhost:8080/usuarios,1922,0,1
1733359417556,1928,GET Request,200,,Teste de Carga e Desempenho 1-771,text,true,,1097893,124,973,973,http://localhost:8080/usuarios,1919,0,1
1733359417556,1949,GET Request,200,,Teste de Carga e Desempenho 1-770,text,true,,1097893,124,973,973,http://localhost:8080/usuarios,1942,0,1
1733359417569,1937,POST Request,200,,Teste de Carga e Desempenho 1-174,text,true,,226,296,973,973,http://localhost:8080/usuarios,1937,0,0
1733359417558,1949,GET Request,200,,Teste de Carga e Desempenho 1-772,text,true,,1097893,124,973,973,http://localhost:8080/usuarios,1942,0,1
1733359417559,1949,GET Request,200,,Teste de Carga e Desempenho 1-773,text,true,,1097893,124,973,973,http://localhost:8080/usuarios,1941,0,1
1733359417559,1949,GET Request,200,,Teste de Carga e Desempenho 1-774,text,true,,1097893,124,973,973,http://localhost:8080/usuarios,1941,0,1
1733359417568,1944,GET Request,200,,Teste de Carga e Desempenho 1-775,text,true,,1098001,124,973,973,http://localhost:8080/usuarios,1938,0,1
1733359417568,1947,GET Request,200,,Teste de Carga e Desempenho 1-782,text,true,,1098001,124,973,973,http://localhost:8080/usuarios,1941,0,1
1733359417568,1948,GET Request,200,,Teste de Carga e Desempenho 1-778,text,true,,1098001,124,973,973,http://localhost:8080/usuarios,1941,0,1
1733359417568,1950,GET Request,200,,Teste de Carga e Desempenho 1-777,text,true,,1098001,124,973,973,http://localhost:8080/usuarios,1943,0,1
1733359417568,1952,GET Request,200,,Teste de Carga e Desempenho 1-781,text,true,,1098001,124,973,973,http://localhost:8080/usuarios,1944,0,1
1733359417568,1953,GET Request,200,,Teste de Carga e Desempenho 1-779,text,true,,1098001,124,973,973,http://localhost:8080/usuarios,1945,0,1
1733359417569,1959,GET Request,200,,Teste de Carga e Desempenho 1-783,text,true,,1098055,124,973,973,http://localhost:8080/usuarios,1954,0,1
1733359417569,1962,GET Request,200,,Teste de Carga e Desempenho 1-784,text,true,,1098055,124,973,973,http://localhost:8080/usuarios,1956,0,1
1733359417568,1963,GET Request,200,,Teste de Carga e Desempenho 1-776,text,true,,1098001,124,973,973,http://localhost:8080/usuarios,1956,0,1
1733359417579,1953,POST Request,200,,Teste de Carga e Desempenho 1-177,text,true,,226,296,973,973,http://localhost:8080/usuarios,1953,0,0
1733359417581,1951,POST Request,200,,Teste de Carga e Desempenho 1-176,text,true,,226,296,973,973,http://localhost:8080/usuarios,1951,0,0
1733359417568,1965,GET Request,200,,Teste de Carga e Desempenho 1-780,text,true,,1098001,124,973,973,http://localhost:8080/usuarios,1957,0,1
1733359417570,1964,GET Request,200,,Teste de Carga e Desempenho 1-785,text,true,,1098055,124,973,973,http://localhost:8080/usuarios,1957,0,1
1733359417571,1966,GET Request,200,,Teste de Carga e Desempenho 1-786,text,true,,1098055,124,973,973,http://localhost:8080/usuarios,1960,0,1
1733359417574,1964,GET Request,200,,Teste de Carga e Desempenho 1-787,text,true,,1098055,124,973,973,http://localhost:8080/usuarios,1956,0,1
1733359417575,1968,GET Request,200,,Teste de Carga e Desempenho 1-790,text,true,,1098055,124,973,973,http://localhost:8080/usuarios,1961,0,1
1733359417575,1969,GET Request,200,,Teste de Carga e Desempenho 1-788,text,true,,1098055,124,973,973,http://localhost:8080/usuarios,1961,0,1
1733359417575,1971,GET Request,200,,Teste de Carga e Desempenho 1-789,text,true,,1098055,124,973,973,http://localhost:8080/usuarios,1962,0,1
1733359417577,1974,GET Request,200,,Teste de Carga e Desempenho 1-791,text,true,,1098055,124,973,973,http://localhost:8080/usuarios,1965,0,1
1733359417585,1984,GET Request,200,,Teste de Carga e Desempenho 1-799,text,true,,1098163,124,973,973,http://localhost:8080/usuarios,1977,0,1
1733359417584,1985,GET Request,200,,Teste de Carga e Desempenho 1-798,text,true,,1098163,124,973,973,http://localhost:8080/usuarios,1977,0,1
1733359417583,1981,GET Request,200,,Teste de Carga e Desempenho 1-797,text,true,,1098163,124,973,973,http://localhost:8080/usuarios,1971,0,0
1733359417582,1981,GET Request,200,,Teste de Carga e Desempenho 1-796,text,true,,1098163,124,973,973,http://localhost:8080/usuarios,1972,0,0
1733359417581,1978,GET Request,200,,Teste de Carga e Desempenho 1-794,text,true,,1098163,124,973,973,http://localhost:8080/usuarios,1970,0,0
1733359417578,1980,GET Request,200,,Teste de Carga e Desempenho 1-793,text,true,,1098055,124,973,973,http://localhost:8080/usuarios,1971,0,1
1733359417581,1976,GET Request,200,,Teste de Carga e Desempenho 1-795,text,true,,1098163,124,973,973,http://localhost:8080/usuarios,1968,0,0
1733359417578,1978,GET Request,200,,Teste de Carga e Desempenho 1-792,text,true,,1098055,124,973,973,http://localhost:8080/usuarios,1969,0,1
